"SampleID"	"ExtractID"	"SequenceID"	"steps_remaining"	"LibraryCode"	"LibraryTube"	"LibraryBarcode"	"SampVolPool"	"TotalPoolVol"	"BeadVol"	"Conc_QC2"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"	"SampleSet"	"LibPrepDate"	"LibPrepWorkflow"	"LibPrepKit"	"FlowCellType"	"FlongleAdapter"	"SeqDevice"	"strands"	"fragment_type"	"Length"	"InputMassStart"	"TemplateVolPrep"	"PoolSamples"	"InputMassFinal"	"ExtractDate"	"ExtractedBy"	"ExtractKit"	"ExtractBox"	"ExtractNotes"	"ExtractConc"	"SampleCollectedBy"	"SampleNotes"	"Bristol"	"SampleTime"	"SampleStabilizer"	"CollectionDate"	"Subject"	"Subj_Certainty"
"OPH-65-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-13	"Ophelia"	"yes"
"WOL-65-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	800	"DNA/RNA Shield"	2023-05-13	"Wolverine"	"yes"
"WOL-65-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	3	800	"Molecular Grade (95%) Ethanol"	2023-05-13	"Wolverine"	"yes"
"BUD-66-DRS"	"DNA1-BUD-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-27	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	17	"SA"	""	4	800	"DNA/RNA Shield"	2023-05-14	"Buddy"	"yes"
"BUD-66-MGE"	"DNA1-BUD-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-27	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	"low"	14	"SA"	""	4	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Buddy"	"yes"
"CHA-66-DRS"	"DNA1-CHA-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-25	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	21	"SA"	""	2	800	"DNA/RNA Shield"	2023-05-14	"Charles"	"yes"
"CHA-66-MGE"	"DNA1-CHA-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-25	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	18	"SA"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Charles"	"yes"
"FRA-66-DRS"	"DNA1-FRA-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	21	"SA"	""	2	800	"DNA/RNA Shield"	2023-05-14	"Franc"	"yes"
"FRA-66-MGE"	"DNA1-FRA-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	"out"	8.4	"SA"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Franc"	"yes"
"FRA-66-DRS"	"DNA2-FRA-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	6.1	"SA"	""	2	800	"DNA/RNA Shield"	2023-05-14	"Franc"	"yes"
"FRA-66-MGE"	"DNA2-FRA-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	14	"SA"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Franc"	"yes"
"GIN-66-DRS"	"DNA1-GIN-66-DRS"	"GIN-66-DRS-L155"	"sample extracted and sequenced"	"cm001"	16	16	3	227	136.2	7	23013	"FAW97410"	"PL1_Run2"	"no_sample"	2023-12-21	2023-12-21 18:48:13.951103	"marmoset"	2023-12-21	"lsk16s"	"SQK-LSK114 EXP-PBC096"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	47	"yes"	50	2023-08-04	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	29	"SA"	""	2	800	"DNA/RNA Shield"	2023-05-14	"Ginger"	"yes"
"GIN-66-MGE"	"DNA1-GIN-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-04	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	8.5	"SA"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Ginger"	"yes"
"GOO-66-DRS"	"DNA1-GOO-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-22	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 2"	""	17	"SA"	""	3	800	"DNA/RNA Shield"	2023-05-14	"Goose"	"yes"
"GOO-66-MGE"	"DNA1-GOO-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-22	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 2"	""	6.2	"SA"	""	3	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Goose"	"yes"
"GRO-66-DRS"	"DNA1-GRO-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	47	"SA"	""	2	800	"DNA/RNA Shield"	2023-05-14	"Grogu"	"yes"
"GRO-66-MGE"	"DNA1-GRO-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	6.9	"SA"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Grogu"	"yes"
"HAM-66-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	730	"DNA/RNA Shield"	2023-05-14	"Hamlet"	"yes"
"HAM-66-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	1	730	"Molecular Grade (95%) Ethanol"	2023-05-14	"Hamlet"	"yes"
"HEN-66-MGE"	"DNA1-HEN-66-MGE"	"HEN-66-MGE-S173"	"sample extracted and sequenced"	"cm009"	12	12	NA	NA	NA	NA	21414	"AVI598"	"UNO-CM-009"	"CM009"	2024-07-19	2024-07-19 21:27:21.691894	"marmoset"	2024-07-19	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-06-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 2"	""	1.1	"SA"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Henry"	"yes"
"HEN-66-DRS"	"DNA1-HEN-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 2"	""	35	"SA"	""	2	800	"DNA/RNA Shield"	2023-05-14	"Henry"	"yes"
"HER-66-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"DNA/RNA Shield"	2023-05-14	"Hera"	"yes"
"HER-66-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA"	""	2	730	"Molecular Grade (95%) Ethanol"	2023-05-14	"Hera"	"yes"
"IRI-66-DRS"	"DNA1-IRI-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-25	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	13	"SA"	""	2	730	"DNA/RNA Shield"	2023-05-14	"Iris"	"yes"
"IRI-66-MGE"	"DNA1-IRI-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-25	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	3.7	"SA"	""	2	730	"Molecular Grade (95%) Ethanol"	2023-05-14	"Iris"	"yes"
"IVY-66-DRS"	"DNA1-IVY-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	31	"SA"	""	3	800	"DNA/RNA Shield"	2023-05-14	"Ivy"	"yes"
"IVY-66-MGE"	"DNA1-IVY-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	0.6	"SA"	""	3	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Ivy"	"yes"
"JAR-66-DRS"	"DNA1-JAR-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-13	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	32	"SA"	""	3	730	"DNA/RNA Shield"	2023-05-14	"JarJar BINKS"	"yes"
"JAR-66-MGE"	"DNA1-JAR-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-13	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	20	"SA"	""	3	730	"Molecular Grade (95%) Ethanol"	2023-05-14	"JarJar BINKS"	"yes"
"JOA-66-DRS"	"DNA1-JOA-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-03	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	52	"SA"	""	2	800	"DNA/RNA Shield"	2023-05-14	"Joans"	"yes"
"JOA-66-MGE"	"DNA1-JOA-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-03	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	10	"SA"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Joans"	"yes"
"KOR-66-DRS"	"DNA1-KOR-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	61	"SA"	""	3	730	"DNA/RNA Shield"	2023-05-14	"Korra"	"yes"
"KOR-66-MGE"	"DNA1-KOR-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	27	"SA"	""	3	730	"Molecular Grade (95%) Ethanol"	2023-05-14	"Korra"	"yes"
"KUB-66-DRS"	"DNA1-KUB-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	11	"SA"	""	2	730	"DNA/RNA Shield"	2023-05-14	"Kubo"	"yes"
"KUB-66-MGE"	"DNA1-KUB-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	2.2	"SA"	""	2	730	"Molecular Grade (95%) Ethanol"	2023-05-14	"Kubo"	"yes"
"LAM-66-DRS"	"DNA1-LAM-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-29	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	2.4	"SA"	""	3	800	"DNA/RNA Shield"	2023-05-14	"Lambchop"	"yes"
"LAM-66-MGE"	"DNA1-LAM-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-06-29	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	2.1	"SA"	""	3	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Lambchop"	"yes"
"MAR-66-DRS"	"DNA1-MAR-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-11	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	4	"SA"	""	3	800	"DNA/RNA Shield"	2023-05-14	"Marshmallow"	"yes"
"MAR-66-MGE"	"DNA1-MAR-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-11	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 3"	""	6	"SA"	""	3	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Marshmallow"	"yes"
"MAR-66-DRS"	"DNA2-MAR-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-12	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	54	"SA"	""	3	800	"DNA/RNA Shield"	2023-05-14	"Marshmallow"	"yes"
"MAR-66-MGE"	"DNA2-MAR-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-12	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	"low"	10	"SA"	""	3	800	"Molecular Grade (95%) Ethanol"	2023-05-14	"Marshmallow"	"yes"
"OPH-66-DRS"	"DNA1-OPH-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	68	"SA"	""	2	730	"DNA/RNA Shield"	2023-05-14	"Ophelia"	"yes"
"OPH-66-MGE"	"DNA1-OPH-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-18	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 4"	""	38	"SA"	""	2	730	"Molecular Grade (95%) Ethanol"	2023-05-14	"Ophelia"	"yes"
"WOL-66-DRS"	"DNA1-WOL-66-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	51	"SA"	""	2	730	"DNA/RNA Shield"	2023-05-14	"Wolverine"	"yes"
"WOL-66-MGE"	"DNA1-WOL-66-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-07-21	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 5"	""	5.1	"SA"	""	2	730	"Molecular Grade (95%) Ethanol"	2023-05-14	"Wolverine"	"yes"
"CHA-67-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"DNA/RNA Shield"	2023-05-15	"Charles"	"yes"
"CHA-67-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-15	"Charles"	"yes"
"FRA-67-DRS"	"DNA1-FRA-67-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-09-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 7"	""	6.6	"SA/GR"	""	2	800	"DNA/RNA Shield"	2023-05-15	"Franc"	"yes"
"FRA-67-MGE"	"DNA1-FRA-67-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-09-15	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 7"	""	11	"SA/GR"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-15	"Franc"	"yes"
"GIN-67-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"DNA/RNA Shield"	2023-05-15	"Ginger"	"yes"
"GIN-67-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-15	"Ginger"	"yes"
"GOO-67-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	800	"DNA/RNA Shield"	2023-05-15	"Goose"	"yes"
"GOO-67-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	3	800	"Molecular Grade (95%) Ethanol"	2023-05-15	"Goose"	"yes"
"GRO-67-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"DNA/RNA Shield"	2023-05-15	"Grogu"	"yes"
"GRO-67-MGE"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	800	"Molecular Grade (95%) Ethanol"	2023-05-15	"Grogu"	"yes"
"HAM-67-DRS"	"DNA1-HAM-67-DRS"	"HAM-67-DRS-L207"	"sample extracted and sequenced"	"cm001"	39	39	6	227	136.2	3.25	19502	"FAW97410"	"PL1_Run2"	"no_sample"	2023-12-21	2023-12-21 18:48:13.951103	"marmoset"	2023-12-21	"lsk16s"	"SQK-LSK114 EXP-PBC096"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	47	"yes"	50	2023-08-29	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	28	"SA/GR"	""	2	730	"DNA/RNA Shield"	2023-05-15	"Hamlet"	"yes"
"HAM-67-MGE"	"DNA1-HAM-67-MGE"	"HAM-67-MGE-L208"	"sample extracted and sequenced"	"cm001"	40	40	8	227	136.2	2.35	26111	"FAW97410"	"PL1_Run2"	"no_sample"	2023-12-21	2023-12-21 18:48:13.951103	"marmoset"	2023-12-21	"lsk16s"	"SQK-LSK114 EXP-PBC096"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	47	"yes"	50	2023-08-29	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	19	"SA/GR"	""	2	730	"Molecular Grade (95%) Ethanol"	2023-05-15	"Hamlet"	"yes"
"HAM-67-MGE"	"DNA1-HAM-67-MGE"	"HAM-67-MGE-S12"	"sample extracted and sequenced"	"cm002"	12	12	0	NA	NA	7.5	33440	"FAX08980"	"PL2"	"no_sample"	2024-02-12	2024-02-12 18:57:44.163673	"marmoset"	2024-02-12	"rapid16s"	"SQK-16S024"	"FLO-MIN114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-08-29	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	19	"SA/GR"	""	2	730	"Molecular Grade (95%) Ethanol"	2023-05-15	"Hamlet"	"yes"
"HEN-67-DRS"	"DNA1-HEN-67-DRS"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-08	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	18	"SA/GR"	""	3	800	"DNA/RNA Shield"	2023-05-15	"Henry"	"yes"
"HEN-67-MGE"	"DNA1-HEN-67-MGE"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-08-08	"SA"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 6"	""	10	"SA/GR"	""	3	800	"Molecular Grade (95%) Ethanol"	2023-05-15	"Henry"	"yes"
"HER-67-MGE"	"DNA1-HER-67-MGE"	"HER-67-MGE-S48"	"sample extracted and sequenced"	"cm004"	2	2	1	NA	NA	5.3	7566	"ARL498"	"PL4"	"no_sample"	2024-02-29	2024-02-29 21:54:53.974487	"marmoset"	2024-02-29	"rapid16s"	"SQK-16S024"	"FLO-FLG001"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2023-11-01	"SA/MB"	"Quick-DNA Fecal/Soil Microbe"	"DNA Extracts 7"	""	11	"SA/GR"	""	2	730	"Molecular Grade (95%) Ethanol"	2023-05-15	"Hera"	"yes"
"HER-67-DRS"	NA	NA	"sample not extracted"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SA/GR"	""	2	730	"DNA/RNA Shield"	2023-05-15	"Hera"	"yes"
